Date,Open,High,Low,Close,Volume,Adj Close
01/07/2005,16.4,20.800001,16,18.559999,11355300,2.651428
01/08/2005,18.690001,22.74,18.25,21.559999,10503000,3.08
01/09/2005,21.559999,26.650002,21.25,25.990002,10243800,3.712857
03/10/2005,25.98,29.490002,23.809999,26.41,12736700,3.772857
01/11/2005,26.040001,30.250002,25.43,27.539999,9765200,3.934286
01/12/2005,27.75,28.070002,22.540001,27.059999,10114900,3.865714
03/01/2006,27.059999,29.92,23.09,27.549999,16274200,3.935714
01/02/2006,27.35,27.5,23.99,26.809999,9248300,3.83
01/03/2006,26.809999,29.399998,24.65,28.99,6180600,4.141428
03/04/2006,28.99,33.119999,26.869999,29.640001,12258200,4.234286
01/05/2006,29.859999,32.18,26.82,27.689999,7336800,3.955714
01/06/2006,27.619999,28.76,25.799999,27.210001,8329400,3.887143
03/07/2006,27.360001,27.559999,18.59,20.689999,15807900,2.955714
01/08/2006,20.740002,21.75,18.119999,20.019999,9338800,2.86
01/09/2006,20.029999,23.599998,19.9,22.780001,8393500,3.254286
02/10/2006,22.789999,28.4,21.950001,27.66,12711100,3.951429
01/11/2006,27.709999,29.989998,26.200001,29.279999,7175700,4.182857
01/12/2006,29.370001,30,25.849998,25.859999,5989700,3.694286
03/01/2007,26,26.799999,21.299999,22.809999,20023100,3.258571
01/02/2007,22.879999,23.880001,21.5,22.530001,14498400,3.218571
01/03/2007,22.359999,23.85,20.300001,23.190001,9262300,3.312857
02/04/2007,23.299999,24.99,20.880001,22.17,12083400,3.167143
01/05/2007,22.130001,23.449999,21.219999,21.900002,7704400,3.128572
01/06/2007,21.84,25.990002,19.050001,19.389999,17219600,2.77
02/07/2007,19.5,20.84,15.620001,17.23,15307100,2.461429
01/08/2007,17.25,18.470001,16.5,17.52,7976500,2.502857
04/09/2007,17.98,22.1,17.07,20.75,9021800,2.964286
01/10/2007,20.700001,26.6,20.59,26.469999,10509000,3.781429
01/11/2007,26.469999,27.51,21.259998,23.1,9025800,3.3
03/12/2007,24,29.139999,22.51,26.620001,9111000,3.802857
02/01/2008,26.560001,28.299999,20.35,25.15,18521500,3.592857
01/02/2008,24.810001,34.310001,24.57,31.579998,14111100,4.511428
03/03/2008,31.75,39.650002,30.15,34.649998,13456700,4.95
